고유번호,제조사,모델,세부모델,등급,연식,차량가격,복합연비,배기량,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정,변속기,연료,차분류,URL
1878,르노삼성,QM6,2.0 dCi 4WD,RE 시그니처,2018,3505,12,1995,177,39,4WD,5,19,225,오토,디젤,SUV,르노삼성_QM62.0 dCi 4WD.jpg
1879,르노삼성,QM6,2.0 dCi 4WD,RE 시그니처,2019,3510,12,1995,177,39,4WD,5,19,225,오토,디젤,SUV,르노삼성_QM62.0 dCi 4WD.jpg
1880,르노삼성,SM3,기본형,,2002,898,13.8,1497,100,14,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3기본형.jpg
1881,르노삼성,SM3,기본형,,2003,877,13.8,1497,100,14,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3기본형.jpg
1882,르노삼성,SM3,기본형,,2004,1037,13.8,1497,100,14,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3기본형.jpg
1883,르노삼성,SM3,PE,,2005,1025,13.8,1497,100,14,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3PE.jpg
1884,르노삼성,SM3,SE,,2002,992,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3SE.jpg
1885,르노삼성,SM3,SE,,2003,969,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3SE.jpg
1886,르노삼성,SM3,SE,,2004,1129,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3SE.jpg
1887,르노삼성,SM3,SE,,2005,1116,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3SE.jpg
1888,르노삼성,SM3,XE,,2002,998,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3XE.jpg
1889,르노삼성,SM3,XE,,2003,975,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3XE.jpg
1890,르노삼성,SM3,XE,,2004,1127,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3XE.jpg
1891,르노삼성,SM3,FE,,2002,1035,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3FE.jpg
1892,르노삼성,SM3,FE,,2003,1011,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3FE.jpg
1893,르노삼성,SM3,FE,,2004,1198,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3FE.jpg
1894,르노삼성,SM3,FE,,2005,1184,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3FE.jpg
1895,르노삼성,SM3,CE,,2002,1062,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3CE.jpg
1896,르노삼성,SM3,CE,,2003,1037,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3CE.jpg
1897,르노삼성,SM3,CE,,2004,1225,13.8,1497,100,14,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3CE.jpg
1898,르노삼성,SM3,LE,,2002,1111,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3LE.jpg
1899,르노삼성,SM3,LE,,2003,1085,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3LE.jpg
1900,르노삼성,SM3,LE,,2004,1273,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3LE.jpg
1901,르노삼성,SM3,LE,,2005,1258,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3LE.jpg
1902,르노삼성,SM3,에디션 스페셜,,2004,1229,13.8,1497,100,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3에디션 스페셜.jpg
1903,르노삼성,SM3,XE 16,,2005,1157,13.8,1596,105,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3XE 16.jpg
1904,르노삼성,SM3,FE 16,,2005,1214,13.8,1596,105,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3FE 16.jpg
1905,르노삼성,SM3,CE 16,,2005,1255,13.8,1596,105,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3CE 16.jpg
1906,르노삼성,SM3,LE 16,,2005,1288,13.8,1596,105,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3LE 16.jpg
1907,르노삼성,SM3 네오,PE,,2014,1575,15,1598,117,16,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1908,르노삼성,SM3 네오,PE,,2015,1590,15,1598,117,16,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1909,르노삼성,SM3 네오,PE,,2016,1590,15,1598,117,16,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1910,르노삼성,SM3 네오,PE,,2017,1570,15,1598,117,16,FF,5,15,205,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1911,르노삼성,SM3 네오,PE,,2018,1470,14,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1912,르노삼성,SM3 네오,PE,,2019,1444,14,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오PE.jpg
1913,르노삼성,SM3 네오,SE,,2014,1700,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1914,르노삼성,SM3 네오,SE,,2015,1710,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1915,르노삼성,SM3 네오,SE,,2016,1740,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1916,르노삼성,SM3 네오,SE,,2017,1740,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1917,르노삼성,SM3 네오,SE,,2018,1665,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1918,르노삼성,SM3 네오,SE,,2019,1635,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1919,르노삼성,SM3 네오,SE,플러스,2014,1768,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1920,르노삼성,SM3 네오,SE,플러스,2015,1825,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1921,르노삼성,SM3 네오,SE,플러스 아트,2014,1808,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1922,르노삼성,SM3 네오,SE,스페셜,2019,1695,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오SE.jpg
1923,르노삼성,SM3 네오,LE,,2014,1888,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1924,르노삼성,SM3 네오,LE,,2016,1890,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1925,르노삼성,SM3 네오,LE,,2017,1870,15,1598,117,16,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1926,르노삼성,SM3 네오,LE,,2018,1795,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1927,르노삼성,SM3 네오,LE,,2019,1763,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1928,르노삼성,SM3 네오,LE,스페셜,2019,1823,14,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오LE.jpg
1929,르노삼성,SM3 네오,RE,,2014,1978,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오RE.jpg
1930,르노삼성,SM3 네오,RE,,2015,1998,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오RE.jpg
1931,르노삼성,SM3 네오,RE,,2016,1998,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오RE.jpg
1932,르노삼성,SM3 네오,RE,,2017,2040,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오RE.jpg
1933,르노삼성,SM3 네오,RE,,2018,1965,13,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오RE.jpg
1934,르노삼성,SM3 네오,R4U 에디션,,2015,1900,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오R4U 에디션.jpg
1935,르노삼성,SM3 네오,XE,,2014,1800,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오XE.jpg
1936,르노삼성,SM3 네오,XE,리미티드 에디션,2014,1800,15,1598,117,16,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오XE.jpg
1937,르노삼성,SM3 네오,디젤 SE,,2016,1944,18,1461,110,26,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오디젤 SE.jpg
1938,르노삼성,SM3 네오,디젤 SE,,2017,2110,18,1461,110,26,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오디젤 SE.jpg
1939,르노삼성,SM3 네오,디젤 LE,,2016,2057,18,1461,110,26,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오디젤 LE.jpg
1940,르노삼성,SM3 네오,디젤 LE,,2017,2110,18,1461,110,26,FF,5,16,205,오토,가솔린,준중형,르노삼성_SM3 네오디젤 LE.jpg
1941,르노삼성,SM3 네오,디젤 LE,,2018,2065,17,1461,110,26,FF,5,17,205,오토,가솔린,준중형,르노삼성_SM3 네오디젤 LE.jpg
1942,르노삼성,SM3 뉴 제너레이션,PE 16,,2007,1164,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션PE 16.jpg
1943,르노삼성,SM3 뉴 제너레이션,PE 16,,2008,1195,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션PE 16.jpg
1944,르노삼성,SM3 뉴 제너레이션,PE 16,,2009,1215,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션PE 16.jpg
1945,르노삼성,SM3 뉴 제너레이션,SE 16,,2006,1276,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1946,르노삼성,SM3 뉴 제너레이션,SE 16,,2007,1330,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1947,르노삼성,SM3 뉴 제너레이션,SE 16,,2008,1350,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1948,르노삼성,SM3 뉴 제너레이션,SE 16,,2009,1365,12.6,1596,107,15,FF,5,14,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1949,르노삼성,SM3 뉴 제너레이션,SE 16,플러스,2006,1315,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1950,르노삼성,SM3 뉴 제너레이션,SE 16,플러스,2007,1370,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1951,르노삼성,SM3 뉴 제너레이션,SE 16,플러스,2008,1390,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션SE 16.jpg
1952,르노삼성,SM3 뉴 제너레이션,LE 16,,2005,1288,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1953,르노삼성,SM3 뉴 제너레이션,LE 16,,2006,1398,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1954,르노삼성,SM3 뉴 제너레이션,LE 16,,2007,1447,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1955,르노삼성,SM3 뉴 제너레이션,LE 16,,2008,1475,12.6,1596,107,15,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1956,르노삼성,SM3 뉴 제너레이션,LE 16,,2009,1495,12.6,1596,107,15,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1957,르노삼성,SM3 뉴 제너레이션,LE 16,플러스,2006,1466,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1958,르노삼성,SM3 뉴 제너레이션,LE 16,플러스,2007,1575,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1959,르노삼성,SM3 뉴 제너레이션,LE 16,플러스,2008,1598,12.6,1596,107,15,FF,5,16,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션LE 16.jpg
1960,르노삼성,SM3 뉴 제너레이션,XE 16,,2005,1157,12.6,1596,105,14,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션XE 16.jpg
1961,르노삼성,SM3 뉴 제너레이션,XE 16,,2006,1365,12.6,1596,107,15,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션XE 16.jpg
1962,르노삼성,SM3 뉴 제너레이션,XE 16,,2007,1420,12.6,1596,107,15,FF,5,15,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션XE 16.jpg
1963,르노삼성,SM3 뉴 제너레이션,XE 16,,2008,1448,12.6,1596,107,15,FF,5,16,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션XE 16.jpg
1964,르노삼성,SM3 뉴 제너레이션,NEO,,2008,1495,12.6,1596,107,15,FF,5,16,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션NEO.jpg
1965,르노삼성,SM3 뉴 제너레이션,NEO,,2009,1540,12.6,1596,107,15,FF,5,16,195,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션NEO.jpg
1966,르노삼성,SM3 뉴 제너레이션,CE,,2005,1255,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션CE.jpg
1967,르노삼성,SM3 뉴 제너레이션,CE,,2009,1230,12.6,1596,107,15,FF,5,14,175,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션CE.jpg
1968,르노삼성,SM3 뉴 제너레이션,CE,플러스,2009,1310,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션CE.jpg
1969,르노삼성,SM3 뉴 제너레이션,CE,프리미엄,2009,1430,12.6,1596,107,15,FF,5,15,185,오토,가솔린,준중형,르노삼성_SM3 뉴 제너레이션CE.jpg
1970,르노삼성,SM5,SM518,,1998,1322,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1971,르노삼성,SM5,SM518,,2000,1234,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1972,르노삼성,SM5,SM518,,2001,1246,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1973,르노삼성,SM5,SM518,,2002,1447,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1974,르노삼성,SM5,SM518,,2003,1432,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1975,르노삼성,SM5,SM518,,2004,1479,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1976,르노삼성,SM5,SM518,,2005,1461,9,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
1977,르노삼성,SM5,SM520,,1998,1440,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1978,르노삼성,SM5,SM520,,2000,1390,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1979,르노삼성,SM5,SM520,,2001,1420,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1980,르노삼성,SM5,SM520,,2002,1665,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1981,르노삼성,SM5,SM520,,2003,1629,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1982,르노삼성,SM5,SM520,,2004,1669,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1983,르노삼성,SM5,SM520,,2005,1649,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1984,르노삼성,SM5,SM520,LE,2001,1691,9,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1985,르노삼성,SM5,SM520,LE,2002,1942,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1986,르노삼성,SM5,SM520,LE,2003,1876,9,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1987,르노삼성,SM5,SM520,LE,2004,1919,9,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1988,르노삼성,SM5,SM520,LE,2005,1896,9,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1989,르노삼성,SM5,SM520,SE,1998,1551,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1990,르노삼성,SM5,SM520,SE,2000,1495,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1991,르노삼성,SM5,SM520,SE,2001,1511,9,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1992,르노삼성,SM5,SM520,SE,2002,1759,9,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1993,르노삼성,SM5,SM520,SE,2003,1712,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1994,르노삼성,SM5,SM520,SE,2004,1749,9,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1995,르노삼성,SM5,SM520,SE,2005,1728,9,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
1996,르노삼성,SM5,SM520V,,1998,2072,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
1997,르노삼성,SM5,SM520V,,2000,1991,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
1998,르노삼성,SM5,SM520V,,2001,2067,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
1999,르노삼성,SM5,SM520V,,2002,2205,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2000,르노삼성,SM5,SM520V,,2003,2099,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2001,르노삼성,SM5,SM520V,,2004,2149,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2002,르노삼성,SM5,SM520V,,2005,2123,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2003,르노삼성,SM5,SM520V,플러스,2002,2389,9,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2004,르노삼성,SM5,SM520V,플러스,2003,2257,9,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2005,르노삼성,SM5,SM520V,플러스,2004,2309,9,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2006,르노삼성,SM5,SM520V,플러스,2005,2281,9,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2007,르노삼성,SM5,SM525V,,1998,2885,10,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2008,르노삼성,SM5,SM525V,,2000,2440,10,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2009,르노삼성,SM5,SM525V,,2001,2380,10,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2010,르노삼성,SM5,SM525V,,2002,2599,10,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2011,르노삼성,SM5,SM525V,,2003,2503,10,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2012,르노삼성,SM5,SM525V,,2004,2559,10,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2013,르노삼성,SM5,SM525V,,2005,2501,10,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2014,르노삼성,SM5,SM518,,1998,1322,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2015,르노삼성,SM5,SM518,,2000,1234,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2016,르노삼성,SM5,SM518,,2001,1246,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2017,르노삼성,SM5,SM518,,2002,1447,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2018,르노삼성,SM5,SM518,,2003,1432,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2019,르노삼성,SM5,SM518,,2004,1479,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2020,르노삼성,SM5,SM518,,2005,1461,10.1,1838,132,17,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM518.jpg
2021,르노삼성,SM5,SM520,,1998,1440,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2022,르노삼성,SM5,SM520,,2000,1390,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2023,르노삼성,SM5,SM520,,2001,1420,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2024,르노삼성,SM5,SM520,,2002,1665,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2025,르노삼성,SM5,SM520,,2003,1629,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2026,르노삼성,SM5,SM520,,2004,1669,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2027,르노삼성,SM5,SM520,,2005,1649,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2028,르노삼성,SM5,SM520,LE,2001,1691,10.3,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2029,르노삼성,SM5,SM520,LE,2002,1942,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2030,르노삼성,SM5,SM520,LE,2003,1876,10.3,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2031,르노삼성,SM5,SM520,LE,2004,1919,10.3,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2032,르노삼성,SM5,SM520,LE,2005,1896,10.3,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2033,르노삼성,SM5,SM520,SE,1998,1551,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2034,르노삼성,SM5,SM520,SE,2000,1495,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2035,르노삼성,SM5,SM520,SE,2001,1511,10.3,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2036,르노삼성,SM5,SM520,SE,2002,1759,10.3,1998,143,19,FF,5,15,195,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2037,르노삼성,SM5,SM520,SE,2003,1712,10.3,1998,143,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2038,르노삼성,SM5,SM520,SE,2004,1749,10.3,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2039,르노삼성,SM5,SM520,SE,2005,1728,10.3,1998,143,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520.jpg
2040,르노삼성,SM5,SM520V,,1998,2072,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2041,르노삼성,SM5,SM520V,,2000,1991,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2042,르노삼성,SM5,SM520V,,2001,2067,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2043,르노삼성,SM5,SM520V,,2002,2205,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2044,르노삼성,SM5,SM520V,,2003,2099,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2045,르노삼성,SM5,SM520V,,2004,2149,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2046,르노삼성,SM5,SM520V,,2005,2123,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2047,르노삼성,SM5,SM520V,플러스,2002,2389,9.5,1995,144,19,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2048,르노삼성,SM5,SM520V,플러스,2003,2257,9.5,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2049,르노삼성,SM5,SM520V,플러스,2004,2309,9.5,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2050,르노삼성,SM5,SM520V,플러스,2005,2281,9.5,1995,144,19,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM520V.jpg
2051,르노삼성,SM5,SM525V,,1998,2885,9.2,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2052,르노삼성,SM5,SM525V,,2000,2440,9.2,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2053,르노삼성,SM5,SM525V,,2001,2380,9.2,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2054,르노삼성,SM5,SM525V,,2002,2599,9.2,2495,173,23,FF,5,15,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2055,르노삼성,SM5,SM525V,,2003,2503,9.2,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2056,르노삼성,SM5,SM525V,,2004,2559,9.2,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
2057,르노삼성,SM5,SM525V,,2005,2501,9.2,2495,173,23,FF,5,16,205,오토,가솔린,중형,르노삼성_SM5SM525V.jpg
