신차가격,중고차가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,압류,저당,전손이력,용도이력,사용자변경,차체/일반,엔진/주요,제조사,최고출력,최대토크,구동방식,승차정원,휠_1,타이어_수정
2971,370,6,45513,가솔린,1,10.0,대형,2656,흰색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,235
2971,220,6,188155,가솔린,1,10.0,대형,2656,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,235
2603,210,8,290000,LPG,1,9.0,대형,2656,검정색,0,0,0,0,1,1,1,현대,192,26,FF,5,16,225
3201,250,6,201786,가솔린,1,10.0,대형,2656,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,235
2971,179,6,175073,가솔린,1,10.0,대형,2656,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,235
3445,350,6,113645,가솔린,1,9.4,대형,2656,검정색,0,0,0,0,1,1,1,현대,192,26,FF,5,16,225
3292,350,10,105880,가솔린,1,10.0,대형,2400,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,235
3486,280,7,267100,가솔린,1,9.4,대형,2656,검정색,0,0,0,1,0,1,1,현대,192,26,FF,5,16,225
2603,270,8,176803,가솔린,1,10.0,대형,2656,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,225
2971,299,7,206577,가솔린,1,10.0,대형,2656,검정색,0,0,0,1,1,1,1,현대,195,26,FF,5,16,235
3466,350,6,137316,가솔린,1,9.4,대형,2656,검정색,0,0,0,0,1,1,1,현대,192,26,FF,5,16,225
2771,350,6,74005,가솔린,1,10.0,대형,2700,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,225
2603,350,8,92450,가솔린,1,10.0,대형,2656,검정색,0,0,0,0,0,1,1,현대,195,26,FF,5,16,225
3524,2900,19,34984,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,2799,19,40583,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2750,19,29219,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3205,3259,20,12429,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,3000,20,10530,디젤,1,13.8,SUV,1995,은색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,2990,19,28000,디젤,1,13.5,SUV,2000,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,3020,19,20284,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2750,19,12801,디젤,1,13.8,SUV,1999,검정색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3210,2750,19,33406,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2040,19,90353,디젤,1,13.8,SUV,2000,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3210,2800,19,19888,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2790,19,39024,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,3290,19,21500,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2730,19,30366,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2790,19,30918,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3568,9999,20,18493,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,2990,20,15872,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2888,2779,20,37432,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2780,19,15000,디젤,1,13.8,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,2930,19,72058,디젤,1,13.5,SUV,1995,흰색,0,1,0,1,0,1,1,현대,186,41,FF,5,19,235
3210,2600,19,31341,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3797,3250,20,29778,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,2799,19,59000,디젤,1,13.5,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3524,2999,19,70135,가솔린,1,13.5,SUV,1997,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2790,19,40500,디젤,1,13.5,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,3080,20,22012,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3868,3279,19,16454,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2729,19,27197,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2870,19,20910,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,3080,19,24000,디젤,1,13.5,SUV,2000,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2750,20,52229,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2720,19,27785,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,3130,20,43559,디젤,1,13.5,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3524,2250,19,72711,디젤,1,13.5,SUV,1995,검정색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3141,2899,20,21135,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2842,3860,19,13000,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3448,2890,20,44911,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2842,4150,19,15302,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2950,2430,19,60102,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2610,19,69185,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,2960,19,39000,디젤,1,13.5,SUV,2000,검정색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3210,2620,19,41590,디젤,1,13.8,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
2842,1980,19,77759,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3524,2760,19,82129,디젤,1,13.5,SUV,2000,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2699,19,34000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2700,20,25000,디젤,1,13.8,SUV,2000,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2830,19,49931,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,1830,19,144000,디젤,1,13.8,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3210,2729,19,50865,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2790,20,53759,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2650,19,40360,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2820,20,19945,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2790,19,22796,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2630,19,48782,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2550,19,20000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2590,19,22190,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2750,19,37305,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2920,20,20568,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2888,2790,20,11515,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2840,19,32160,디젤,1,13.8,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3333,2969,19,26666,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2950,20,22600,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,3250,19,8828,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3038,2890,20,18369,디젤,1,13.8,SUV,2000,검정색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3038,2960,20,18403,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2842,3790,19,42786,가솔린,1,13.8,SUV,1995,검정색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2950,2530,19,33022,디젤,1,13.8,SUV,1995,은색,0,1,0,1,0,1,1,현대,186,41,FF,5,19,235
3448,3100,20,36200,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3524,3230,19,34371,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2129,19,77000,디젤,1,13.8,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3524,3030,19,36000,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2842,3990,19,17725,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3797,3279,20,19118,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,3050,20,31236,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3868,3390,19,17935,디젤,1,13.5,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2830,19,169972,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2900,19,25817,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2570,19,51363,디젤,1,13.8,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
2842,4250,19,20445,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2842,3599,19,31548,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3448,2830,20,59766,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,2800,20,9000,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2560,19,22330,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2490,19,49342,디젤,1,13.8,SUV,2199,은색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3333,2740,19,41000,디젤,1,13.5,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2580,19,66755,디젤,1,13.8,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,19,235
3524,3080,19,31937,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2888,2650,20,40059,디젤,1,13.8,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2900,19,29653,디젤,1,13.5,SUV,1995,검정색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,3050,20,27950,디젤,1,13.5,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
2950,2670,19,35931,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3448,3150,20,22075,디젤,1,13.5,SUV,2000,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,19,235
3210,2750,19,57181,디젤,1,13.8,SUV,1995,기타,0,1,0,1,0,1,1,현대,186,41,FF,5,19,235
2842,3649,19,23272,디젤,1,13.8,SUV,1995,기타,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2842,3900,19,14250,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3524,2850,19,40388,디젤,1,13.5,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3141,3080,20,20918,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
2842,4030,19,22000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
3333,3080,19,48568,디젤,1,13.5,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,19,235
3333,2740,19,47104,디젤,1,13.5,SUV,1995,검정색,0,1,0,1,0,1,1,현대,186,41,FF,5,19,235
2985,1980,18,67319,디젤,1,13.3,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1670,16,60021,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1950,17,33760,디젤,1,13.3,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1740,16,63072,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1980,17,63800,디젤,1,13.3,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1450,16,141830,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1670,16,72884,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1899,16,91051,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1530,16,117457,디젤,1,13.8,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,2070,17,73913,디젤,1,13.3,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1855,16,84339,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2060,16,42464,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2000,17,54661,디젤,1,13.3,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1350,16,145928,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,61227,디젤,1,13.8,SUV,1995,진주색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1500,16,138049,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1599,16,122631,디젤,1,13.8,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1300,16,140304,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1830,16,71950,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1750,16,84553,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,95066,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1850,16,54215,디젤,1,13.8,SUV,2199,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1599,16,122301,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,73836,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1760,16,76204,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1960,17,54532,디젤,1,13.3,SUV,1995,,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1630,16,114415,디젤,1,13.8,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1950,16,41822,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1590,16,149125,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1750,16,71695,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1890,18,53237,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1860,16,57169,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1700,16,115914,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1800,16,100883,디젤,1,13.8,SUV,1995,검정색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1720,18,125112,디젤,1,13.3,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1649,16,132998,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1869,18,90403,디젤,1,13.3,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1750,16,89087,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1930,16,41765,디젤,1,13.8,SUV,1995,회색,0,0,0,0,1,1,1,현대,186,41,FF,5,18,235
2985,1430,16,137765,디젤,1,13.8,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1780,18,89480,디젤,1,13.3,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1579,17,139904,디젤,1,13.3,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1680,16,81860,디젤,1,13.8,SUV,1995,회색,0,0,0,0,1,1,1,현대,186,41,FF,5,18,235
2985,1750,16,85226,디젤,1,13.8,SUV,1995,회색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1800,16,108000,디젤,1,13.8,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1970,16,73229,디젤,1,13.8,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1620,16,140000,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1870,16,65846,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,160000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2010,18,44142,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,1980,16,36818,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1580,16,113000,디젤,1,13.8,SUV,1995,기타,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1590,16,90120,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1490,16,175000,디젤,1,13.8,SUV,1995,검정색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1980,18,75916,디젤,1,13.3,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1880,16,97000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1880,16,65940,디젤,1,13.8,SUV,1995,기타,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,2090,17,60000,디젤,1,13.3,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1750,16,66109,디젤,1,13.8,SUV,1995,회색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1630,16,108177,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,1,1,1,현대,186,41,FF,5,18,235
2985,1670,17,120676,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,1680,18,126426,디젤,1,13.3,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1980,18,73810,디젤,1,13.3,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1520,16,116603,디젤,1,13.8,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,1690,17,137000,디젤,1,13.3,SUV,1995,흰색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1980,18,50866,디젤,1,13.3,SUV,1995,기타,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2000,16,31000,디젤,1,13.8,SUV,1995,진주색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1790,16,138000,디젤,1,13.8,SUV,1995,흰색,0,1,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,2000,16,39428,디젤,1,13.8,SUV,1995,은색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1870,18,50000,디젤,1,13.3,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1880,16,60044,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1640,16,114949,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1860,16,74800,디젤,1,13.8,SUV,1995,회색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1750,16,84682,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1590,16,160000,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,100700,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1850,16,64587,디젤,1,13.8,SUV,1995,진주색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1970,16,44045,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1670,17,136750,디젤,1,13.3,SUV,1995,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1550,16,133370,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1800,16,50604,디젤,1,13.8,SUV,1995,검정색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2380,17,63600,디젤,1,13.3,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1840,16,100017,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1560,17,150000,디젤,1,13.3,SUV,1995,회색,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1780,18,66791,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,1980,16,73904,디젤,1,13.8,SUV,1995,진주색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1790,17,71194,디젤,1,13.3,SUV,1995,기타,0,0,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1690,16,99514,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1650,17,114736,디젤,1,13.3,SUV,1999,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,2030,17,20000,디젤,1,13.3,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1730,16,76333,디젤,1,13.8,SUV,1995,기타,0,0,0,0,1,1,1,현대,186,41,FF,5,18,235
2985,2130,18,36717,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,1570,16,139725,디젤,1,13.8,SUV,1995,검정색,0,1,0,1,0,1,1,현대,186,41,FF,5,18,235
2985,1490,16,159053,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1840,16,77296,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1880,16,95924,디젤,1,13.8,SUV,2000,흰색,0,1,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,2150,18,36777,디젤,1,13.3,SUV,1995,검정색,0,0,0,1,1,1,1,현대,186,41,FF,5,18,235
2985,2050,16,60194,디젤,1,13.8,SUV,1995,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2930,2180,15,32883,디젤,1,13.8,SUV,2000,흰색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2985,1680,16,114587,디젤,1,13.8,SUV,1995,회색,0,0,0,0,0,1,1,현대,186,41,FF,5,18,235
2890,1350,15,157672,디젤,1,14.0,SUV,1995,회색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,1250,13,99658,디젤,1,14.4,SUV,1995,진주색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,1330,13,102265,디젤,1,14.4,SUV,2000,진주색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2890,1399,15,110866,디젤,1,14.0,SUV,1995,검정색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2890,1380,15,128522,디젤,1,14.0,SUV,1995,흰색,0,0,0,1,0,1,1,현대,184,41,FF,5,18,235
2890,1590,15,95200,디젤,1,14.0,SUV,1995,기타,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,1250,13,125943,디젤,1,14.4,SUV,1995,은색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,1150,13,170000,디젤,1,14.4,SUV,1995,흰색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2890,1670,15,93733,디젤,1,14.0,SUV,1995,흰색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,990,13,99609,디젤,1,14.4,SUV,1995,회색,0,0,1,0,0,1,1,현대,184,41,FF,5,18,235
2890,1650,14,56279,디젤,1,14.4,SUV,2000,흰색,0,0,0,0,0,1,1,현대,184,41,FF,5,18,235
2892,1250,13,119466,디젤,1,14.4,SUV,1995,회색,0,1,0,0,0,1,1,현대,184,41,FF,5,18,235
